time_s,sensor_id,x_m,y_m,exx,eyy,exy,exx_plus_eyy,eps_axis,eps_impact_dir
1.155927835051546364e-04,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-1.185322726790424641e-07,-2.895401741035514519e-07,-3.601562434552430924e-07,-4.080724467825939160e-07,-1.185322726790424641e-07,-5.229697615895480706e-07
1.206185567010309255e-04,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,1.783837627021919325e-09,4.964490035543986166e-09,2.447609348929350218e-08,6.748327662565905492e-09,1.783837627021919325e-09,1.394296203366228110e-08
1.206185567010309255e-04,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-1.559767697090875695e-05,-2.165988801998893021e-05,-3.172229632968615010e-05,-3.725756499089768716e-05,-1.559767697090875695e-05,-4.869289120406481070e-05
1.206185567010309255e-04,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,6.579777092127223429e-10,2.052575522110810145e-10,1.500371148816143465e-09,8.632352614238033316e-10,6.579777092127223429e-10,1.942416138698343386e-09
1.206185567010309255e-04,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-5.628891117537029770e-07,-1.172539602496523383e-06,-1.678053465861305814e-06,-1.735428714250226360e-06,-5.628891117537029770e-07,-2.288876235180566771e-06
1.256443298969072146e-04,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-3.020642405664592338e-07,-9.887578811826753445e-08,-3.318238989155011296e-07,-4.009400286847267550e-07,-3.020642405664592338e-07,-4.512122260753856708e-07
1.256443298969072146e-04,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-1.414842351076055499e-05,-2.162386806284532549e-05,-2.912287280687882730e-05,-3.577229157360587878e-05,-1.414842351076055499e-05,-4.525719574871030866e-05
1.256443298969072146e-04,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,5.175455614480421223e-10,8.324300588946046820e-10,-4.058455787419347579e-09,1.349975620342646804e-09,5.175455614480421223e-10,-3.302359262479899234e-09
1.256443298969072146e-04,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-6.988251621968618831e-07,-1.396231361001260613e-06,-2.104191038758040282e-06,-2.095056523198122285e-06,-6.988251621968618831e-07,-2.806356952033900004e-06
1.306701030927835173e-04,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-3.593033543600686618e-07,-1.188733423448174695e-07,-4.226835507024900409e-07,-4.781766967048860916e-07,-3.593033543600686618e-07,-5.504629642031451548e-07
1.306701030927835173e-04,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-1.171248795729823895e-05,-2.076364549552332247e-05,-2.448454332960505332e-05,-3.247613345282155973e-05,-1.171248795729823895e-05,-3.891738469738957856e-05
1.306701030927835173e-04,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-2.291675068961824070e-09,-6.916959091200871186e-10,-1.650668408641968659e-08,-2.983370978081911292e-09,-2.291675068961824070e-09,-1.770684643562861948e-08
1.306701030927835173e-04,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-2.627839242969379559e-07,-4.441233983542539281e-07,-8.833141400630497669e-07,-7.069073226511918840e-07,-2.627839242969379559e-07,-1.053186893895703595e-06
1.356958762886597929e-04,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,2.356070292339567462e-07,7.640954289683574515e-08,2.351320301751441991e-07,3.120165721307924914e-07,2.356070292339567462e-07,3.403244289157327602e-07
1.356958762886597929e-04,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-8.437841675947741358e-06,-1.919108206794516871e-05,-1.805329538431529594e-05,-2.762892374389290837e-05,-8.437841675947741358e-06,-3.004649169379092089e-05
